degree,age,income,edu
secondary,45,49499.97656,9
secondary,45,35999.98438,9
secondary,45,29999.99219,9
secondary,45,11999.99707,9
secondary,45,20999.99023,9
secondary,45,23500.00354,9
secondary,45,8400.000977,9
secondary,45,21599.99219,9
secondary,45,20103.57813,9
secondary,45,23999.99805,9
secondary,45,25199.99512,9
secondary,45,11999.99707,9
secondary,45,22099.99402,9
secondary,45,17999.99805,9
secondary,45,29999.99219,9
secondary,45,13599.99951,9
secondary,45,14228.4541,9
secondary,45,23999.99805,9
secondary,45,3499.999512,9
secondary,45,26399.99805,9
secondary,45,24599.99799,9
secondary,45,9599.999023,9
secondary,45,17999.99805,9
secondary,45,22422.6582,9
secondary,45,1050.000244,9
secondary,45,20000.00391,9
secondary,45,149.9999695,9
secondary,45,99.99999237,9
secondary,45,26999.99707,9
secondary,45,35999.98438,9
secondary,45,35999.98438,9
secondary,45,27599.99817,9
secondary,45,20424.73633,9
secondary,45,15000.00391,9
secondary,45,48000.01172,9
secondary,45,24999.99414,9
secondary,45,32999.99121,9
secondary,45,59999.98047,9
secondary,45,39999.99609,9
secondary,45,15000.00391,9
secondary,45,20000.00391,9
secondary,45,4999.999512,9
secondary,45,27499.98828,9
secondary,45,24099.99804,9
secondary,45,71999.99414,9
secondary,45,32799.99167,9
secondary,45,18600.00195,9
secondary,45,65999.97656,9
secondary,45,10000.00293,9
secondary,45,20283.41797,9
secondary,45,23999.99805,9
secondary,45,10000.00293,9
secondary,45,24999.99414,9
secondary,45,50000.00781,9
secondary,45,28800.00586,9
secondary,45,5999.999512,9
secondary,45,11999.99707,9
secondary,45,42000,9
secondary,45,23999.99805,9
secondary,45,37640.125,9
secondary,45,23999.99805,9
secondary,45,42000,9
secondary,45,11499.99902,9
secondary,45,10000.00293,9
secondary,45,15556.40918,9
secondary,45,62999.98828,9
secondary,45,82999.99121,9
secondary,45,23000,9
secondary,45,32046.1875,9
primary,45,17999.99805,6
primary,45,12749.99606,6
primary,45,15775.39746,6
primary,45,11064.99805,6
primary,45,9000.000977,6
primary,45,45000.01563,6
primary,45,5400,6
primary,45,12521.27832,6
primary,45,8500.001953,6
primary,45,15000.00391,6
primary,45,7988.379883,6
primary,45,14836.01465,6
primary,45,22499.99023,6
primary,45,13199.99609,6
primary,45,26648.17773,6
primary,45,28800.00586,6
primary,45,2999.999023,6
primary,45,24199.998,6
primary,45,23999.99805,6
primary,45,15000.00391,6
primary,45,28499.99414,6
primary,45,17999.99805,6
primary,45,43199.99585,6
primary,45,35999.98438,6
primary,45,17499.99219,6
primary,45,89999.96094,6
primary,45,35000,6
primary,45,23999.99805,6
primary,45,24999.99414,6
primary,45,14957.40332,6
primary,45,24999.99414,6
primary,45,5200.000488,6
primary,45,11999.99707,6
primary,45,4999.999512,6
primary,45,4000.001953,6
primary,45,13802.7793,6
primary,45,20477.98633,6
primary,45,13673.63965,6
primary,45,10000.00293,6
primary,45,10200.00288,6
primary,45,14400.00391,6
primary,45,29999.99219,6
primary,45,23999.99805,6
primary,45,20063.18359,6
primary,45,19885.44727,6
primary,45,21599.99219,6
primary,45,20000.00391,6
primary,45,24999.99414,6
primary,45,1999.999878,6
primary,45,3599.999512,6
primary,45,23999.99805,6
primary,45,23999.99805,6
primary,45,14500.00293,6
primary,45,15600.00098,6
primary,45,35999.98438,6
primary,45,40,6
primary,45,28299.9884,6
primary,45,9075.000977,6
primary,45,13792.37012,6
primary,45,13499.99612,6
primary,45,10000.00293,6
primary,45,15000.00391,6
primary,45,10000.00293,6
primary,45,35999.98438,6
primary,45,17493.85156,6
primary,45,59999.98047,6
primary,45,29999.99219,6
primary,45,20000.00391,6
primary,45,14999.99805,6
primary,45,7000.000977,6
primary,45,20000.00391,6
primary,45,10000.00293,6
primary,45,46800.01563,6
primary,45,8400.000977,6
primary,45,20000.00391,6
primary,45,24499.99808,6
primary,45,31200.00391,6
primary,45,14400.00391,6
primary,45,23999.99805,6
primary,45,17999.99805,6
primary,45,800.0001221,6
primary,45,23999.99805,6
primary,45,11999.99707,6
primary,45,20999.99023,6
primary,45,23999.99805,6
primary,45,38999.99609,6
primary,45,500.0000305,6
primary,45,13499.99716,6
primary,45,17699.38281,6
primary,45,24999.99414,6
primary,45,20000.00391,6
primary,45,17999.99805,6
primary,45,11999.99707,6
primary,45,30999.99316,6
primary,45,32999.99609,6
primary,45,14400.00391,6
primary,45,19847.32617,6
primary,45,35999.98438,6
primary,45,35999.98438,6
primary,45,5999.999512,6
primary,45,4000.001953,6
primary,45,10000.00293,6
primary,45,20000.00391,6
primary,45,2499.999817,6
primary,45,35999.98438,6
primary,45,59999.98047,6
primary,45,39999.99609,6
primary,45,16000.00098,6
primary,45,7799.999878,6
primary,45,9699.999016,6
primary,45,20000.00391,6
primary,45,20000.00391,6
primary,45,8700.003906,6
primary,45,3499.999512,6
primary,45,10000.00293,6
primary,45,24837.77148,6
primary,45,27999.9902,6
primary,45,39999.99609,6
primary,45,14400.00391,6
noschool,45,23999.9917,0
noschool,45,35999.98438,0
noschool,45,45000.01563,0
noschool,45,17100.00003,0
noschool,45,40799.99609,0
noschool,45,35999.98438,0
noschool,45,20000.00391,0
noschool,45,15600.00098,0
noschool,45,9599.999023,0
noschool,45,20000.00391,0
noschool,45,20000.00391,0
noschool,45,7800.002441,0
noschool,45,26000.01172,0
noschool,45,1999.999878,0
noschool,45,4000.001953,0
noschool,45,11999.99707,0
noschool,45,7150.000977,0
noschool,45,5599.998047,0
phd,46,66999.97662,21
phd,46,123000.0186,21
master,46,42000,18
master,46,39600.00781,18
bachelor,46,54840.00964,16
bachelor,46,79999.96094,16
bachelor,46,301085.2406,16
bachelor,46,199999.9844,16
bachelor,46,58200.0146,16
bachelor,46,63000.01953,16
bachelor,46,57600.01123,16
bachelor,46,59999.98047,16
bachelor,46,115499.9644,16
bachelor,46,75000.01563,16
bachelor,46,50000.00781,16
bachelor,46,20000.00391,16
bachelor,46,27000.00781,16
bachelor,46,66000.00195,16
bachelor,46,33599.99219,16
bachelor,46,37280.0155,16
bachelor,46,11999.99707,16
bachelor,46,38987.00787,16
bachelor,46,174999.9473,16
bachelor,46,52000.00769,16
bachelor,46,35999.98438,16
bachelor,46,35999.98438,16
bachelor,46,25999.99792,16
bachelor,46,169999.957,16
bachelor,46,55999.98828,16
bachelor,46,50000.00781,16
bachelor,46,70000.03125,16
bachelor,46,5,16
bachelor,46,69999.9834,16
bachelor,46,32999.99902,16
bachelor,46,24199.99805,16
bachelor,46,55000.01855,16
bachelor,46,47499.99512,16
bachelor,46,39999.99609,16
bachelor,46,670000.1328,16
bachelor,46,19800.00391,16
bachelor,46,54050.00488,16
bachelor,46,35999.98438,16
bachelor,46,62999.97949,16
bachelor,46,29999.99219,16
bachelor,46,33599.99219,16
bachelor,46,37499.99121,16
bachelor,46,59999.98047,16
bachelor,46,85000.01563,16
bachelor,46,84999.98389,16
bachelor,46,40799.99707,16
bachelor,46,24999.99414,16
bachelor,46,23999.99805,16
bachelor,46,37200.00391,16
bachelor,46,169999.9639,16
bachelor,46,32999.99121,16
bachelor,46,57491.98828,16
bachelor,46,43200.01563,16
bachelor,46,71999.96875,16
bachelor,46,52000.00769,16
bachelor,46,80000,16
bachelor,46,55000.01855,16
bachelor,46,35999.98438,16
bachelor,46,51680.00769,16
bachelor,46,146.8922958,16
bachelor,46,66799.99902,16
bachelor,46,48011.24913,16
bachelor,46,36089.98438,16
bachelor,46,114500.0161,16
bachelor,46,35099.99194,16
bachelor,46,47500,16
bachelor,46,38599.99361,16
bachelor,46,50799.99902,16
bachelor,46,60999.98053,16
bachelor,46,83199.9873,16
bachelor,46,171.7990112,16
bachelor,46,43200.01563,16
bachelor,46,60074.18478,16
bachelor,46,39600.00781,16
associate,46,94999.96484,14
associate,46,75000.01172,14
tech,46,21500.00366,14
associate,46,46999.98523,14
tech,46,41999.98926,14
associate,46,42099.99999,14
tech,46,18299.99808,14
tech,46,13999.99414,14
associate,46,40799.99609,14
tech,46,24499.99805,14
associate,46,35149.98657,14
associate,46,29999.99219,14
associate,46,59999.98047,14
tech,46,26499.99219,14
tech,46,48000.01172,14
tech,46,24999.99414,14
associate,46,21000.00397,14
associate,46,50265.23972,14
tech,46,2999.999023,14
tech,46,65000.01172,14
associate,46,23849.99811,14
associate,46,27599.99023,14
associate,46,42999.99512,14
tech,46,33200.00378,14
associate,46,40499.98822,14
associate,46,30969.99213,14
tech,46,41399.98386,14
tech,46,28799.99835,14
tech,46,16428.00589,14
associate,46,20000.00586,14
associate,46,19020.00586,14
tech,46,26200.01167,14
associate,46,22999.99243,14
associate,46,35999.98438,14
tech,46,19499.99207,14
associate,46,100000.0156,14
associate,46,59000.00977,14
associate,46,41899.99268,14
tech,46,26851.99855,14
associate,46,31815.99512,14
associate,46,53000,14
associate,46,76800.00732,14
associate,46,23999.99805,14
tech,46,71999.97754,14
tech,46,29999.99219,14
associate,46,46999.99567,14
associate,46,59999.98047,14
associate,46,75350.02234,14
tech,46,11999.99707,14
associate,46,35999.98438,14
associate,46,59799.99902,14
tech,46,51300.01077,14
associate,46,25000.00281,14
tech,46,25999.99023,14
tech,46,24199.998,14
tech,46,81000.01563,14
associate,46,18400.00098,14
associate,46,8078.433105,14
associate,46,20399.99414,14
tech,46,49800.0166,14
tech,46,40999.99615,14
associate,46,35999.98438,14
high,46,6000.000244,12
high,46,62699.97998,12
high,46,28599.99854,12
high,46,53000.00684,12
high,46,36999.98444,12
high,46,36800.00391,12
high,46,20000.00391,12
high,46,15119.99414,12
high,46,20200.00006,12
high,46,50000.00781,12
high,46,15753.08496,12
high,46,20000.00391,12
high,46,18359.99802,12
high,46,30499.99951,12
high,46,83400.01904,12
high,46,38413.61719,12
high,46,199.9999542,12
high,46,24199.998,12
high,46,31599.99512,12
high,46,17999.99805,12
high,46,23999.99805,12
high,46,19439.99414,12
high,46,23999.99805,12
high,46,99999.97656,12
high,46,35999.98438,12
high,46,41999.99597,12
high,46,23999.99805,12
high,46,17519.99805,12
high,46,25199.99817,12
high,46,70000.01172,12
high,46,23999.99805,12
high,46,29599.99988,12
high,46,31500.00635,12
high,46,48000.01172,12
high,46,52000.01367,12
high,46,17999.99805,12
high,46,7200,12
high,46,36999.99792,12
high,46,43999.99805,12
high,46,1.099338777,12
high,46,150000.0234,12
high,46,16800,12
high,46,29500.00586,12
high,46,18799.99817,12
high,46,35999.99707,12
high,46,41742.43359,12
high,46,29999.99219,12
high,46,23000,12
high,46,14816.43066,12
high,46,35999.98438,12
high,46,13999.99695,12
high,46,23999.99805,12
high,46,23999.99805,12
high,46,29999.99219,12
high,46,35999.98438,12
high,46,23999.99805,12
high,46,42000,12
high,46,11999.99707,12
high,46,11999.99707,12
high,46,12199.99792,12
high,46,23999.99805,12
high,46,56556.00146,12
high,46,84000,12
high,46,67599.99509,12
high,46,36799.99805,12
high,46,59.99998856,12
high,46,13199.99609,12
high,46,17999.99805,12
high,46,20999.99023,12
high,46,32500.00635,12
high,46,10799.99512,12
high,46,9599.999023,12
high,46,11999.99707,12
high,46,54000.01172,12
high,46,8499.99942,12
high,46,23999.99805,12
high,46,10079.99893,12
high,46,23999.99805,12
high,46,35999.98438,12
high,46,15000.00391,12
high,46,36000.00006,12
high,46,31999.99207,12
high,46,35000,12
high,46,4999.999512,12
high,46,9980.00293,12
high,46,17999.99805,12
high,46,15000.00391,12
high,46,39999.99609,12
high,46,35999.98438,12
high,46,8000.000488,12
high,46,17999.99805,12
high,46,21599.99219,12
high,46,50399.98926,12
high,46,20500.00394,12
high,46,80200.00006,12
high,46,8750.000977,12
high,46,37000.01563,12
secondary,46,35999.98438,9
secondary,46,20000.00391,9
secondary,46,5.946296215,9
secondary,46,35999.98438,9
secondary,46,23999.99805,9
secondary,46,52999.99121,9
secondary,46,13500,9
secondary,46,84000,9
secondary,46,41999.99597,9
secondary,46,55000.00781,9
secondary,46,23999.99609,9
secondary,46,20000.00391,9
secondary,46,18600.00195,9
secondary,46,53999.99023,9
secondary,46,32999.99609,9
secondary,46,57599.99609,9
secondary,46,11999.99707,9
secondary,46,14400.00391,9
secondary,46,3499.999512,9
secondary,46,29999.99219,9
secondary,46,10000.00293,9
secondary,46,12999.99713,9
secondary,46,10000.00293,9
secondary,46,28000.0116,9
secondary,46,23999.99805,9
secondary,46,23999.99805,9
secondary,46,4999.999512,9
secondary,46,20000.00391,9
secondary,46,20000.00391,9
secondary,46,22149.99997,9
secondary,46,28000.01367,9
secondary,46,12500.00293,9
secondary,46,14400.00391,9
secondary,46,10000.00293,9
secondary,46,23999.99805,9
secondary,46,40499.99612,9
secondary,46,14683.49219,9
secondary,46,39600.00781,9
secondary,46,20000.00391,9
secondary,46,37799.98474,9
secondary,46,20000.00391,9
secondary,46,18600.00195,9
secondary,46,1999.999878,9
secondary,46,4500.000488,9
secondary,46,12999.99512,9
secondary,46,20000.00391,9
secondary,46,43099.99976,9
secondary,46,9000.000977,9
secondary,46,15000.00391,9
secondary,46,36824.99597,9
secondary,46,4000.000122,9
secondary,46,35000,9
secondary,46,17400.00391,9
secondary,46,17519.99805,9
secondary,46,24000.00586,9
secondary,46,35999.98438,9
secondary,46,23999.99805,9
secondary,46,14500.00342,9
secondary,46,39999.99609,9
secondary,46,48399.99512,9
secondary,46,32999.99609,9
secondary,46,17400.00391,9
secondary,46,21599.99219,9
secondary,46,17400.00391,9
secondary,46,35999.98438,9
secondary,46,35000,9
secondary,46,15839.99902,9
secondary,46,17446.63086,9
secondary,46,20200.00386,9
secondary,46,35999.98438,9
secondary,46,31799.99255,9
secondary,46,40782.17969,9
secondary,46,30000.00684,9
secondary,46,23999.99805,9
secondary,46,20000.00391,9
secondary,46,10000.00293,9
secondary,46,35999.98438,9
secondary,46,10000.00293,9
secondary,46,20000.00391,9
secondary,46,15100.0039,9
secondary,46,149999.9531,9
secondary,46,51000.00787,9
secondary,46,4400.001465,9
secondary,46,24999.99414,9
secondary,46,62239.98022,9
secondary,46,25000.00342,9
secondary,46,29999.99219,9
secondary,46,41849.99591,9
secondary,46,26499.99756,9
secondary,46,20000.00391,9
secondary,46,30755.87891,9
secondary,46,24999.99414,9
secondary,46,59999.98047,9
secondary,46,20000.00391,9
secondary,46,20000.00391,9
secondary,46,36994.29688,9
secondary,46,21599.99219,9
secondary,46,7200,9
secondary,46,30000.00684,9
secondary,46,100000.0156,9
secondary,46,45000.00293,9
secondary,46,24999.99414,9
secondary,46,19200,9
secondary,46,18599.99597,9
secondary,46,11499.99808,9
secondary,46,29999.99219,9
secondary,46,50000.00781,9
secondary,46,15000.00391,9
secondary,46,12916.08008,9
secondary,46,11999.99707,9
secondary,46,24999.99414,9
secondary,46,599.999939,9
secondary,46,23999.99805,9
secondary,46,19999.99756,9
secondary,46,29999.99219,9
secondary,46,82499.98389,9
secondary,46,11999.99707,9
secondary,46,45000.01563,9
secondary,46,69999.99707,9
secondary,46,3499.999512,9
secondary,46,20600.00385,9
secondary,46,2999.999023,9
secondary,46,24700.00435,9
secondary,46,29999.99316,9
secondary,46,20000.00391,9
secondary,46,17159.77344,9
secondary,46,27876.43359,9
secondary,46,9999.999023,9
secondary,46,29999.99219,9
secondary,46,45000.01563,9
secondary,46,39999.99609,9
secondary,46,59999.98047,9
secondary,46,15000.00391,9
secondary,46,21000.00397,9
secondary,46,14400.00391,9
secondary,46,20000.00391,9
secondary,46,54000.01172,9
secondary,46,34349.99213,9
secondary,46,23999.99805,9
secondary,46,11999.99707,9
secondary,46,20426.19727,9
secondary,46,14400.00391,9
secondary,46,7499.999023,9
secondary,46,24933.32227,9
secondary,46,3599.999512,9
secondary,46,45000.00769,9
secondary,46,83200.02539,9
secondary,46,4999.999512,9
secondary,46,66220.01566,9
secondary,46,20399.99414,9
secondary,46,35999.98438,9
secondary,46,26999.99402,9
secondary,46,19000.00586,9
secondary,46,24715.76953,9
secondary,46,10799.99512,9
secondary,46,14400.00391,9
secondary,46,24999.99414,9
secondary,46,45000.01563,9
secondary,46,70000.03125,9
secondary,46,29999.99219,9
secondary,46,10000.00293,9
secondary,46,15000.00391,9
secondary,46,10000.00293,9
secondary,46,21599.99219,9
secondary,46,50000.0116,9
secondary,46,17199.99908,9
secondary,46,14400.00391,9
secondary,46,11999.99707,9
secondary,46,20000.00391,9
secondary,46,8400.000977,9
secondary,46,20000.00391,9
secondary,46,1001.05667,9
secondary,46,11372.66699,9
secondary,46,15000.00391,9
secondary,46,33999.99216,9
secondary,46,40499.99612,9
secondary,46,17999.99805,9
secondary,46,10000.00293,9
secondary,46,95500.02344,9
secondary,46,35999.98438,9
secondary,46,2399.999512,9
secondary,46,4000.001953,9
secondary,46,51249.98389,9
secondary,46,19332.75781,9
secondary,46,2999.999512,9
secondary,46,1000.000061,9
secondary,46,58000.00586,9
secondary,46,11999.99707,9
secondary,46,6918.667969,9
primary,46,50000.00781,6
primary,46,149.9999695,6
primary,46,10000.00293,6
primary,46,27499.98828,6
primary,46,23999.99805,6
primary,46,21599.99219,6
primary,46,14400.00391,6
primary,46,31599.99512,6
primary,46,15000.00391,6
primary,46,29999.99219,6
primary,46,13199.99609,6
primary,46,29999.99219,6
primary,46,32319.99921,6
primary,46,20000.00391,6
primary,46,28500.00391,6
primary,46,28800.00586,6
primary,46,23999.99805,6
primary,46,48000.01172,6
primary,46,12166.82422,6
primary,46,13999.99719,6
primary,46,29999.99219,6
primary,46,24163.0625,6
primary,46,48000.01172,6
primary,46,28940.50977,6
primary,46,20000.00391,6
primary,46,26800.00391,6
primary,46,17999.99805,6
primary,46,19200,6
primary,46,21659.99218,6
primary,46,35000,6
primary,46,29999.99219,6
primary,46,35000,6
primary,46,24999.99988,6
primary,46,20000.00391,6
primary,46,18049.99805,6
primary,46,10012.00293,6
primary,46,11999.99707,6
primary,46,20000.00391,6
primary,46,10000.00293,6
primary,46,20000.00391,6
primary,46,20000.00391,6
primary,46,24999.99414,6
primary,46,35999.98438,6
primary,46,13199.99609,6
primary,46,20200.00386,6
primary,46,10400.00391,6
primary,46,24999.99414,6
primary,46,15236.40918,6
primary,46,29999.99219,6
primary,46,39999.99609,6
primary,46,32999.99609,6
primary,46,15600.00385,6
primary,46,25599.99408,6
primary,46,13499.99612,6
primary,46,2999.999023,6
primary,46,15000.00391,6
primary,46,17999.99805,6
primary,46,23999.99805,6
primary,46,11999.99707,6
primary,46,23999.99805,6
primary,46,4047.999466,6
primary,46,35999.98438,6
primary,46,19843.71094,6
primary,46,15400.00397,6
primary,46,17999.99805,6
primary,46,30699.99219,6
primary,46,23999.99805,6
primary,46,8400.000977,6
primary,46,24999.99811,6
primary,46,14400.00391,6
primary,46,5999.999512,6
primary,46,24999.99414,6
primary,46,92999.98242,6
primary,46,39999.99609,6
primary,46,33949.99225,6
primary,46,11999.99707,6
primary,46,9000.000977,6
primary,46,18589.43359,6
primary,46,29999.99219,6
primary,46,11440.61816,6
primary,46,29999.99219,6
primary,46,720.0001831,6
primary,46,100000.0156,6
primary,46,20000.00391,6
primary,46,15000.00391,6
primary,46,35000,6
primary,46,6399.999512,6
primary,46,50000.00781,6
primary,46,39999.99609,6
primary,46,1800.000366,6
noschool,46,11999.99707,0
noschool,46,20000.00391,0
noschool,46,35999.98438,0
noschool,46,35999.98438,0
noschool,46,20500.00394,0
noschool,46,29999.99219,0
noschool,46,20000.00586,0
noschool,46,2999.999023,0
noschool,46,24999.99414,0
noschool,46,33800.00372,0
noschool,46,24199.998,0
noschool,46,11999.99707,0
noschool,46,21799.99214,0
noschool,46,20000.00391,0
noschool,46,16999.99995,0
noschool,46,20000.00391,0
phd,47,70000.03125,21
master,47,199999.9609,18
master,47,134999.9946,18
master,47,63499.97266,18
master,47,68999.98047,18
bachelor,47,118000.019,16
bachelor,47,259999.9375,16
bachelor,47,44399.99561,16
bachelor,47,29999.99219,16
bachelor,47,65999.97998,16
bachelor,47,80000.98438,16
bachelor,47,100000.0156,16
bachelor,47,119999.9922,16
bachelor,47,145999.9844,16
bachelor,47,45999.9873,16
bachelor,47,43249.99512,16
bachelor,47,19500.00589,16
bachelor,47,23999.99805,16
bachelor,47,32000.00977,16
bachelor,47,47500,16
bachelor,47,39999.99609,16
bachelor,47,35000,16
bachelor,47,75000.01563,16
bachelor,47,150000.0234,16
bachelor,47,36001.98438,16
bachelor,47,70000.03125,16
bachelor,47,27599.99023,16
bachelor,47,100002.0156,16
bachelor,47,150000.9531,16
bachelor,47,105599.9604,16
bachelor,47,59999.98047,16
bachelor,47,81199.9845,16
bachelor,47,70000.03125,16
bachelor,47,68629.26563,16
bachelor,47,155000.0234,16
bachelor,47,60000.01074,16
bachelor,47,45000.01563,16
bachelor,47,96000.00781,16
bachelor,47,59600.00684,16
bachelor,47,36069.31935,16
bachelor,47,20000.00391,16
bachelor,47,39999.99609,16
bachelor,47,50399.99512,16
bachelor,47,44399.99609,16
bachelor,47,29999.99219,16
bachelor,47,20945.42383,16
bachelor,47,115999.9883,16
bachelor,47,2999.999023,16
bachelor,47,32000.00671,16
bachelor,47,51199.99915,16
bachelor,47,75000.01172,16
bachelor,47,26360.0083,16
bachelor,47,54196.94531,16
bachelor,47,64999.97998,16
bachelor,47,54000.01123,16
bachelor,47,64499.98291,16
bachelor,47,74999.99609,16
bachelor,47,99999.97656,16
bachelor,47,44999.99561,16
bachelor,47,50000.01318,16
bachelor,47,31200.00391,16
bachelor,47,35999.98438,16
bachelor,47,557.876339,16
bachelor,47,209999.9648,16
bachelor,47,203599.9839,16
bachelor,47,39000.01074,16
bachelor,47,38999.9834,16
bachelor,47,77499.98242,16
bachelor,47,39399.99225,16
bachelor,47,75599.99219,16
associate,47,86.88497925,14
associate,47,2749.999756,14
associate,47,29600.01123,14
associate,47,4000.001953,14
associate,47,74600.03082,14
tech,47,70000.03125,14
tech,47,33599.99219,14
associate,47,54000.01172,14
associate,47,103000.019,14
associate,47,35999.98438,14
associate,47,60500.01077,14
associate,47,29999.99219,14
associate,47,18931.99985,14
tech,47,27199.9978,14
associate,47,24999.99414,14
tech,47,10400.0029,14
associate,47,18500.00562,14
associate,47,23999.99805,14
associate,47,35999.98438,14
associate,47,23999.99805,14
associate,47,23999.99805,14
associate,47,24999.99414,14
associate,47,48000.01172,14
associate,47,79999.98633,14
tech,47,17999.99805,14
associate,47,400000.0313,14
tech,47,32499.9917,14
associate,47,23000,14
associate,47,12552.10254,14
associate,47,41100.00797,14
tech,47,1999.999878,14
associate,47,33599.99219,14
associate,47,13500,14
associate,47,28099.99026,14
tech,47,36299.98441,14
tech,47,37999.98425,14
tech,47,57000.00378,14
associate,47,40999.99615,14
tech,47,47999.99615,14
associate,47,55000.00781,14
associate,47,32399.99414,14
associate,47,20299.99796,14
associate,47,33000.00574,14
associate,47,40999.99615,14
associate,47,130000.0117,14
associate,47,60002.98047,14
associate,47,123899.9937,14
tech,47,40599.99945,14
associate,47,48000.01172,14
tech,47,20516.28125,14
tech,47,31599.99219,14
associate,47,13867.95117,14
associate,47,99999.9668,14
tech,47,16162.66699,14
associate,47,32007.33594,14
associate,47,45200.01558,14
tech,47,10000.00293,14
associate,47,39143.99976,14
associate,47,100000.0156,14
tech,47,36499.99976,14
associate,47,20000.00391,14
tech,47,41999.98389,14
tech,47,27000.01178,14
associate,47,17999.99805,14
associate,47,49199.99414,14
tech,47,98999.96094,14
associate,47,19638.36133,14
associate,47,15000.00391,14
associate,47,17999.99805,14
associate,47,35999.98438,14
associate,47,28800.01379,14
associate,47,58232.01463,14
associate,47,37249.9845,14
associate,47,39999.99609,14
associate,47,36899.9845,14
associate,47,34399.99402,14
associate,47,48000.01172,14
tech,47,64200.00977,14
associate,47,45000.01563,14
tech,47,31199.99377,14
associate,47,123999.9551,14
associate,47,23999.99805,14
associate,47,51200.00793,14
associate,47,27399.99811,14
associate,47,28000.01367,14
associate,47,29999.99219,14
associate,47,17829.99988,14
associate,47,50599.98486,14
tech,47,14700.00394,14
tech,47,39600.00781,14
associate,47,42000,14
associate,47,28800.00586,14
associate,47,41199.99622,14
tech,47,45700.0039,14
tech,47,61000.00684,14
associate,47,55000.00781,14
high,47,76999.96826,12
high,47,25254.99609,12
high,47,35000,12
high,47,29999.99219,12
high,47,29999.99219,12
high,47,32999.9892,12
high,47,23999.99805,12
high,47,30999.99744,12
high,47,49999.99902,12
high,47,27599.99023,12
high,47,29999.99219,12
high,47,30000.00684,12
high,47,11660.70996,12
high,47,11999.99707,12
high,47,29999.99219,12
high,47,11400.00098,12
high,47,12999.99512,12
high,47,20000.00391,12
high,47,10003.71387,12
high,47,23999.99805,12
high,47,35999.98438,12
high,47,1800.000366,12
high,47,11999.99707,12
high,47,23000,12
high,47,38399.99219,12
high,47,23999.99805,12
high,47,15360.00488,12
high,47,24007.61127,12
high,47,48300.01513,12
high,47,98026.47611,12
high,47,21120,12
high,47,59999.98047,12
high,47,29999.99219,12
high,47,35000,12
high,47,39999.99609,12
high,47,3499.999512,12
high,47,21599.99219,12
high,47,70300.01526,12
high,47,18199.998,12
high,47,16800.0011,12
high,47,34000.00098,12
high,47,11999.99707,12
high,47,35999.98438,12
high,47,24999.99414,12
high,47,31999.99207,12
high,47,31199.9892,12
high,47,55999.98828,12
high,47,60799.9845,12
high,47,17400.45117,12
high,47,66000.00586,12
high,47,15000.00391,12
high,47,10999.99805,12
high,47,18499.99808,12
high,47,10000.00293,12
high,47,27499.98828,12
high,47,11999.99707,12
high,47,23999.99805,12
high,47,20521.81836,12
high,47,23999.99805,12
high,47,21200.00403,12
high,47,21499.99756,12
high,47,81999.97168,12
high,47,9599.999023,12
high,47,17999.99805,12
high,47,23999.99805,12
high,47,3038.812109,12
high,47,23999.99805,12
high,47,23999.99805,12
high,47,14400.00391,12
high,47,14400.00391,12
high,47,60025.7813,12
high,47,59999.98047,12
high,47,36000.00006,12
high,47,22050.00378,12
high,47,29999.99219,12
high,47,11999.99707,12
high,47,24999.99414,12
high,47,29999.99512,12
high,47,1999.999878,12
high,47,16200.00092,12
high,47,10000.00293,12
high,47,55500.01074,12
high,47,20992.92188,12
high,47,28000.01367,12
high,47,2499.999512,12
high,47,24999.99811,12
high,47,25499.9978,12
high,47,13999.99414,12
high,47,39999.99609,12
secondary,47,23659.99219,9
secondary,47,39999.99609,9
secondary,47,79151.99609,9
secondary,47,35701.56641,9
secondary,47,17636.96875,9
secondary,47,17000.00586,9
secondary,47,19200,9
secondary,47,60000.01123,9
secondary,47,49000.01178,9
secondary,47,71999.96875,9
secondary,47,9599.999023,9
secondary,47,16800,9
secondary,47,5999.999512,9
secondary,47,15000.00391,9
secondary,47,24999.99414,9
secondary,47,68999.99414,9
secondary,47,20000.00391,9
secondary,47,15600.00098,9
secondary,47,5999.999512,9
secondary,47,8000.000488,9
secondary,47,32999.99609,9
secondary,47,7499.999023,9
secondary,47,35000,9
secondary,47,64200.0127,9
secondary,47,32000.00671,9
secondary,47,800.0001221,9
secondary,47,23999.99805,9
secondary,47,23999.99805,9
secondary,47,10000.00293,9
secondary,47,23999.99805,9
secondary,47,14400.00391,9
secondary,47,11999.99707,9
secondary,47,30999.99225,9
secondary,47,24999.99414,9
secondary,47,35999.98438,9
secondary,47,17999.99805,9
secondary,47,27098.60547,9
secondary,47,32999.99609,9
secondary,47,35999.98438,9
secondary,47,10799.99512,9
secondary,47,15000.00391,9
secondary,47,21149.9902,9
secondary,47,16900.00107,9
secondary,47,10000.00293,9
secondary,47,4999.999512,9
secondary,47,3499.999512,9
secondary,47,21599.99426,9
secondary,47,29999.99219,9
secondary,47,3500,9
secondary,47,61200.00012,9
secondary,47,57499.99609,9
secondary,47,46440.72266,9
secondary,47,34130.84061,9
secondary,47,34199.99402,9
secondary,47,50000.00781,9
secondary,47,35999.98438,9
secondary,47,29999.99219,9
secondary,47,19399.99995,9
secondary,47,15000.00391,9
