course_id	student_id	posttest	master	answer	duration
long_video	391893012	similar	0	548Ôº?4584	5105
long_video	381898311	similar	1	9	33423
long_video	393010333	transfer	1	7	13248
long_video	393010333	similar	1	9	23381
long_video	382628583	transfer	1	7	18765
long_video	381759273	transfer	1	7	2430
long_video	382628583	similar	1	9	21009
long_video	381759273	similar	0	11	29782
long_video	382504591	transfer	1	7	180052
long_video	381632811	transfer	1	7	4207
long_video	382504591	similar	1	9	34407
long_video	385318992	transfer	1	7	16583
long_video	385318992	similar	0	6	12974
long_video	382424032	transfer	0	8	11939
long_video	382424032	similar	0	5	6960
long_video	381632811	similar	0	6	31599
long_video	389104501	transfer	1	7	16795
long_video	392167983	transfer	0	8	15538
long_video	389104501	similar	0	10	9644
long_video	392167983	similar	1	9	11576
long_video	392631431	transfer	0	9	28093
long_video	392631431	similar	0	3	22653
long_video	382752541	transfer	0	8	3425
long_video	382752541	similar	0	8	2959
long_video	392743473	transfer	1	7	29821
long_video	392743473	similar	0	11	18045
long_video	389567642	transfer	1	7	18241
long_video	389567642	similar	1	9	13333
long_video	383253972	transfer	1	7	52637
long_video	383253972	similar	1	9	50313
long_video	391859531	transfer	0	8	25963
long_video	391859531	similar	1	9	13429
long_video	382240921	transfer	0	8	8820
long_video	385624871	transfer	1	7	10832
long_video	382240921	similar	0	11	43529
long_video	385624871	similar	1	9	12733
long_video	382435283	transfer	0	8	6797
long_video	382435283	similar	0	5	4082
long_video	383807833	transfer	0	9	5787
long_video	383807833	similar	1	9	5684
long_video	384878372	transfer	0	8	6910
long_video	384878372	similar	1	9	11860
long_video	383516002	transfer	1	7	3737
long_video	390738732	transfer	1	7	2406
long_video	383516002	similar	1	9	23050
long_video	387626951	transfer	1	7	3629
long_video	390738732	similar	0	5	33687
long_video	381484823	transfer	0	6	8358
long_video	387626951	similar	0	8	16108
long_video	381484823	similar	0	11	31980
long_video	381884251	transfer	0	8	3808
long_video	381884251	similar	1	9	30792
long_video	382708853	transfer	1	7	3918
long_video	382708853	similar	0	3	7541
long_video	381860251	transfer	0	9	22895
long_video	382725481	transfer	0	8	34649
long_video	382516633	transfer	0	12	6416
long_video	381860251	similar	0	3	9699
long_video	382516633	similar	0	258	7342
long_video	382058633	transfer	0	6	4023
long_video	387569113	transfer	0	8	3145
long_video	387569113	similar	0	10	5547
long_video	382725481	similar	0	10	61448
long_video	382103403	transfer	0	8	13682
long_video	382103403	similar	0	10	7411
long_video	381525842	transfer	0	8	7202
long_video	381525842	similar	1	9	18601
long_video	383984591	transfer	0	8	12588
long_video	383984591	similar	0	3	9916
long_video	390664563	transfer	0	8	6694
long_video	390664563	similar	0	3	7480
long_video	382492632	transfer	0	8	5230
long_video	387821271	transfer	1	7	91723
long_video	382492632	similar	1	9	28351
long_video	383320162	transfer	0	8	17419
long_video	387821271	similar	0	10	39188
long_video	381447302	transfer	1	7	11537
long_video	381447302	similar	0	6	14916
long_video	385984211	transfer	0	8	11970
long_video	385984211	similar	1	9	8898
long_video	385112803	transfer	0	6	5715
long_video	381922501	transfer	1	7	3884
long_video	381922501	similar	0	4	4174
long_video	384937601	transfer	1	7	15528
long_video	384361902	transfer	0	8	19034
long_video	385112803	similar	0	6	82340
long_video	384361902	similar	1	9	17459
long_video	384937601	similar	1	9	32097
long_video	385464333	transfer	0	3	3992
long_video	385464333	similar	0	3	3375
long_video	372439982	transfer	0	8	4051
long_video	372439982	similar	0	8	3440
long_video	387745591	transfer	0	8	13755
long_video	387745591	similar	0	11	31479
long_video	388394991	transfer	1	7	57824
long_video	383893771	transfer	0	8	15476
long_video	383893771	similar	0	58	2492
long_video	386240733	transfer	1	7	28317
long_video	383952612	transfer	1	7	17782
long_video	383952612	similar	1	9	12752
long_video	381997223	transfer	0	9	18927
long_video	386240733	similar	1	9	27257
long_video	381997223	similar	0	2	6837
long_video	392976062	transfer	1	7	16535
long_video	388394991	similar	0	5	111903
long_video	392976062	similar	1	9	26378
long_video	384529993	transfer	0	8	8023
long_video	384529993	similar	0	10	24003
long_video	386815761	transfer	0	9	18515
long_video	386815761	similar	1	9	12834
long_video	382365533	transfer	1	7	60475
long_video	382044651	transfer	1	7	22895
long_video	382044651	similar	0	30	17816
long_video	382365533	similar	1	9	69916
long_video	383795602	transfer	1	7	13253
long_video	383795602	similar	1	9	22329
long_video	384393081	transfer	1	7	22443
long_video	381533502	transfer	0	8	2672
long_video	384393081	similar	1	9	17312
long_video	381533502	similar	0	5	2272
long_video	390128623	transfer	1	7	33197
long_video	385583122	transfer	0	5	15349
long_video	390128623	similar	1	9	31174
long_video	387417782	transfer	1	7	9709
long_video	387417782	similar	1	9	9916
long_video	381627012	transfer	0	6	17812
long_video	391431281	transfer	1	7	43968
long_video	381627012	similar	1	9	23064
long_video	391431281	similar	1	9	30422
long_video	388276523	transfer	1	7	2744
long_video	388276523	similar	0	3	9135
long_video	386045871	transfer	1	7	2720
long_video	382601963	transfer	1	7	20367
long_video	386045871	similar	0	3	4088
long_video	382601963	similar	1	9	24759
long_video	386392932	transfer	0	8	16878
long_video	386392932	similar	0	7	3884
long_video	381623352	transfer	1	7	8327
long_video	381623352	similar	0	7	24623
long_video	392078071	transfer	0	9	47660
long_video	392078071	similar	1	9	41428
long_video	383376831	transfer	0	6	15119
long_video	383376831	similar	1	9	8231
long_video	389026011	transfer	1	7	8648
long_video	389026011	similar	1	9	7142
long_video	382455473	transfer	1	7	5827
long_video	382455473	similar	0	7	12864
long_video	381904842	transfer	0	9	10783
long_video	381904842	similar	0	6	11365
long_video	381890961	transfer	1	7	23653
long_video	381890961	similar	0	3	20009
long_video	381468612	transfer	0	8	2747
long_video	381468612	similar	0	2	3017
long_video	382593321	transfer	1	7	22004
long_video	382593321	similar	1	9	27588
long_video	384468532	transfer	1	7	23337
long_video	384468532	similar	1	9	24825
short_video	391767504	transfer	0	4	17139
short_video	391767504	similar	0	37	14271
short_video	393040984	transfer	1	7	44394
short_video	392846074	transfer	1	7	25427
short_video	392846074	similar	1	9	22919
short_video	385692165	transfer	0	8	3381
short_video	385692165	similar	0	10	42681
short_video	381782484	transfer	1	7	13437
short_video	381782484	similar	1	9	6016
short_video	392791145	transfer	1	7	43801
short_video	384124175	transfer	0	8	3205
short_video	392791145	similar	1	9	33108
short_video	384124175	similar	0	58	4867
short_video	387873905	transfer	1	7	18381
short_video	387873905	similar	1	9	30464
short_video	381545814	transfer	0	8	8127
short_video	381545814	similar	0	25	6392
short_video	383673324	transfer	0	8	4424
short_video	383673324	similar	0	2	10192
short_video	389496025	transfer	0	8	20571
short_video	392966884	transfer	0	8	25878
short_video	392966884	similar	0	6	12085
short_video	384694274	transfer	1	7	6644
short_video	381653315	transfer	1	7	13376
short_video	381653315	similar	1	9	29307
short_video	386122575	transfer	0	8	4812
short_video	386122575	similar	0	4	3411
short_video	382710795	transfer	1	7	4879
short_video	382710795	similar	1	9	19318
short_video	392641454	transfer	1	7	31671
short_video	392641454	similar	1	9	25437
short_video	388902694	transfer	1	7	16965
short_video	388902694	similar	1	9	11565
short_video	386507095	transfer	0	9	16104
short_video	393021945	transfer	0	9	19439
short_video	393021945	similar	0	10	55965
short_video	392898625	transfer	0	6	27861
short_video	386187025	transfer	1	7	6659
short_video	392898625	similar	1	9	27302
short_video	381441305	transfer	1	7	21701
short_video	381441305	similar	1	9	17422
short_video	382344825	transfer	1	7	12429
short_video	386187025	similar	0	3	37832
short_video	382344825	similar	1	9	17725
short_video	382748354	transfer	0	8	34311
short_video	382748354	similar	0	10	30744
short_video	390566454	transfer	0	9	31492
short_video	390566454	similar	0	11	92418
short_video	389613985	transfer	1	7	10146
short_video	389613985	similar	1	9	12257
short_video	386880874	transfer	1	7	24834
short_video	386880874	similar	1	9	17279
short_video	381903125	transfer	0	8	33431
short_video	381903125	similar	0	5	45432
short_video	383633764	transfer	0	8	5191
short_video	383633764	similar	1	9	16388
short_video	382914944	transfer	0	8	24561
short_video	382914944	similar	1	9	9525
short_video	382209875	transfer	1	7	12597
short_video	382209875	similar	1	9	36592
short_video	391136674	transfer	1	7	16604
short_video	382798895	transfer	0	8	16543
short_video	387057665	transfer	1	7	5404
short_video	391136674	similar	1	9	26471
short_video	382798895	similar	0	10	16593
short_video	387057665	similar	0	10	30809
short_video	386539164	transfer	0	8	16235
short_video	386539164	similar	0	10	25636
short_video	384901014	transfer	0	5	21519
short_video	384901014	similar	0	10	12461
short_video	383964204	transfer	1	7	8371
short_video	388010624	transfer	1	7	32764
short_video	383964204	similar	1	9	13188
short_video	388010624	similar	1	9	26055
short_video	385125385	transfer	1	7	26813
short_video	381660615	transfer	0	8	7489
short_video	381660615	similar	1	9	2510
short_video	381738455	transfer	0	6	3920
short_video	381738455	similar	0	6	2031
short_video	385125385	similar	1	9	62087
short_video	384966794	transfer	1	7	78027
short_video	384966794	similar	1	9	51280
short_video	381752534	transfer	0	8	29064
short_video	387262965	transfer	1	7	3552
short_video	381752534	similar	0	3	36255
short_video	387262965	similar	0	62	13038
short_video	386096254	transfer	0	9	37272
short_video	386096254	similar	1	9	14845
short_video	386323434	transfer	0	8	23470
short_video	392375205	transfer	1	7	20242
short_video	386323434	similar	1	9	29772
short_video	392375205	similar	1	9	13125
short_video	386705304	transfer	0	8	13487
short_video	381545164	transfer	0	9	21283
short_video	384298714	transfer	1	7	15162
short_video	383728904	transfer	1	7	1163426
short_video	381545164	similar	0	3668	9546
short_video	384298714	similar	1	9	13515
short_video	392630344	transfer	0	8	57858
short_video	392630344	similar	1	9	138366
short_video	386614685	transfer	0	8	3674
short_video	386614685	similar	0	3	1836
short_video	384859465	transfer	1	7	253201
short_video	382561204	transfer	1	7	7247
short_video	387036244	transfer	1	7	28985
short_video	382561204	similar	0	6	10853
short_video	384859465	similar	0	10	38503
short_video	387036244	similar	0	8	32956
short_video	382514624	transfer	0	9	21173
short_video	392919515	transfer	1	7	15887
short_video	375239414	transfer	0	6	26628
short_video	392919515	similar	0	6	10272
short_video	382514624	similar	0	7	33247
short_video	391280175	transfer	0	3	17236
short_video	391280175	similar	0	3	14266
short_video	385257675	transfer	1	7	24505
short_video	385257675	similar	1	9	30738
short_video	375239414	similar	0	10	150579
short_video	382985745	transfer	1	7	36364
short_video	382985745	similar	1	9	43753
short_video	390008675	transfer	0	8	3500
short_video	390008675	similar	0	8	8705
short_video	385248974	transfer	1	7	27728
short_video	383892004	transfer	0	8	14764
short_video	383892004	similar	0	3	4419
short_video	385248974	similar	1	9	19553
short_video	390314355	transfer	1	7	38656
short_video	392908734	transfer	1	7	11966
short_video	392908734	similar	0	10	23236
short_video	383728904	similar	1	9	832221
short_video	390314355	similar	1	9	59419
short_video	386582955	transfer	0	8	17519
short_video	391570284	transfer	0	8	60110
short_video	385608495	transfer	1	7	10645
short_video	385608495	similar	1	9	13467
short_video	386787554	transfer	0	8	7121
short_video	386787554	similar	0	3	3098
short_video	391680355	transfer	0	8	16183
short_video	381804555	transfer	0	6	20632
short_video	383059344	transfer	1	7	16613
short_video	391680355	similar	0	10	16988
short_video	381804555	similar	0	8	27355
short_video	383059344	similar	1	9	51002
short_video	381436125	transfer	1	7	10030
short_video	381436125	similar	1	9	11571
short_video	389753624	transfer	0	9	37850
short_video	382953964	transfer	0	8	27647
short_video	382953964	similar	0	3	23433
short_video	388271694	transfer	0	8	7763
short_video	382679695	transfer	1	7	20474
short_video	388271694	similar	1	9	14984
short_video	388253635	transfer	0	8	18178
short_video	389753624	similar	0	6	163969
short_video	382679695	similar	1	9	42581
short_video	388253635	similar	0	7	50515
short_video	381903854	transfer	0	8	12852
short_video	381903854	similar	0	3	9225
short_video	383519465	transfer	1	7	19616
short_video	383519465	similar	1	9	13146
short_video	381922595	transfer	0	9	11837
short_video	381922595	similar	0	4	7933
short_video	385361704	transfer	0	8	22280
short_video	382688004	transfer	0	8	12811
short_video	382688004	similar	0	8	12189
short_video	385361704	similar	0	11	43264
short_video	387432675	transfer	0	9	33357
short_video	385639884	transfer	0	8	16545
short_video	385639884	similar	0	3	10109
short_video	382600234	transfer	1	7	56574
short_video	382600234	similar	0	2	20208
short_video	387432675	similar	1	9	137468
short_video	392163784	transfer	1	7	7474
short_video	392163784	similar	1	9	6739
short_video	383193824	transfer	0	8	20208
short_video	383193824	similar	0	10	13687
short_video	388374165	transfer	1	7	4737
short_video	387802815	transfer	1	7	2844
short_video	388374165	similar	0	10	28468
short_video	387802815	similar	0	30	18744
short_video	393072524	transfer	1	7	35801
short_video	387766884	transfer	0	6	11348
short_video	387766884	similar	1	9	16263
short_video	392874355	transfer	0	6	16314
short_video	392874355	similar	0	8	19869
short_video	393072524	similar	0	888	125492
short_video	393042545	transfer	1	7	30677
short_video	393042545	similar	1	9	46033
short_video	383299464	transfer	1	7	11137
short_video	383299464	similar	1	9	32332
short_video	393070864	transfer	1	7	84872
short_video	393070864	similar	1	9	37451
short_video	382397314	transfer	0	8	6447
short_video	382397314	similar	0	2	24002
short_video	392673575	transfer	1	7	9411
short_video	392673575	similar	1	9	8769
short_video	384396155	transfer	0	8	102971
short_video	384396155	similar	1	9	90100
short_video	382806894	transfer	0	8	15148
short_video	382806894	similar	0	3	24131
short_video	381738024	transfer	1	7	25790
short_video	381738024	similar	1	9	21077
short_video	383442085	transfer	0	9	23605
short_video	383442085	similar	0	5	8635
short_video	383149694	transfer	0	8	7651
short_video	383149694	similar	1	9	23920
short_video	382480944	transfer	1	7	77364
short_video	382480944	similar	0	10	75109
short_video	381694594	transfer	1	7	20787
short_video	381694594	similar	0	6	9619
short_video	384633225	transfer	1	7	8705
short_video	384633225	similar	1	9	15674
short_video	386529375	transfer	0	8	17352
short_video	386529375	similar	1	9	33296
short_video	389072164	transfer	1	7	4021
short_video	389072164	similar	0	10	20161
short_video	382455695	transfer	1	7	4762
short_video	382455695	similar	0	9	27579
short_video	392743325	transfer	1	7	4121
short_video	392743325	similar	0	11	39343
short_video	388253245	transfer	0	8	12986
short_video	388253245	similar	0	8	2454
short_video	381819555	transfer	1	7	11865
short_video	381819555	similar	0	11	12756
short_video	369716374	transfer	0	8	10339
short_video	369716374	similar	0	3	5768
short_video	385952794	transfer	0	8	10487
short_video	385952794	similar	0	8	4000
short_video	385189205	transfer	1	7	9538
short_video	385189205	similar	1	9	29105
short_video	382634584	transfer	0	6	19964
short_video	382634584	similar	1	9	22440
short_video	392763494	transfer	0	8	3123
short_video	392763494	similar	0	11	41325
short_video	381562374	transfer	0	8	2906
short_video	381562374	similar	0	5	2072
short_video	392829944	transfer	1	7	36544
short_video	392829944	similar	0	8	31666
short_video	385723745	transfer	1	7	18524
short_video	385723745	similar	1	9	28389
short_video	383114915	transfer	1	7	41898
short_video	383114915	similar	0	8	42273
short_video	382545725	transfer	0	8	5412
short_video	382545725	similar	1	9	11608
short_video	384742984	transfer	0	8	2758
short_video	384742984	similar	0	5	2157
short_video	383277564	transfer	0	9	24204
short_video	383277564	similar	0	6	6503
short_video	381664515	transfer	0	3	6446
short_video	381664515	similar	0	2	1762
short_video	385469884	transfer	0	8	17733
short_video	385469884	similar	0	3	9418
short_video	387201604	transfer	0	8	23481
short_video	387201604	similar	0	21	30537
short_video	384172715	transfer	0	2	12972
short_video	384172715	similar	0	10	17126
short_video	386058704	transfer	0	8	11142
short_video	386058704	similar	0	4	22082
short_video	383024224	transfer	0	8	3084
short_video	383024224	similar	0	6	4502
short_video	383105344	transfer	0	6	12940
short_video	383105344	similar	0	3	18338
short_video	392936494	transfer	0	8	18280
short_video	392936494	similar	0	3	5926
short_video	389271965	transfer	0	9	16309
short_video	389271965	similar	0	3	8010
short_video	391606924	transfer	0	4	2672
short_video	387475435	transfer	0	8	6934
short_video	387475435	similar	0	10	24258
short_video	388082424	transfer	1	7	3853
short_video	388082424	similar	0	10	33263
short_video	382712805	transfer	1	7	15508
short_video	383472975	transfer	0	8	3809
short_video	382712805	similar	1	9	14652
short_video	383236434	transfer	0	8	6701
short_video	383236434	similar	1	9	16328
short_video	384221774	transfer	1	7	23868
short_video	384410784	transfer	1	7	3662
short_video	382766795	transfer	1	7	4138
short_video	384221774	similar	0	8	46307
short_video	384410784	similar	0	10	27035
short_video	382766795	similar	1	9	47543
short_video	382041975	transfer	0	8	3298
short_video	382041975	similar	0	5	1623
short_video	342045854	transfer	1	7	25989
short_video	342045854	similar	1	9	22515
short_video	389341144	transfer	0	9	38078
short_video	389341144	similar	0	5	3371
short_video	391773365	transfer	1	7	25361
short_video	391773365	similar	1	9	34541
short_video	385067394	transfer	0	8	4477
short_video	384591384	transfer	1	7	48199
short_video	384591384	similar	1	9	13916
short_video	381563544	transfer	1	7	13581
short_video	381563544	similar	0	3	11196
short_video	384314464	transfer	0	8	10888
short_video	384314464	similar	0	5	38499
short_video	383229184	transfer	0	5	5263
short_video	383229184	similar	0	10	38405
short_video	385868155	transfer	0	9	14365
short_video	385868155	similar	0	6	6991
short_video	383640825	transfer	0	8	5311
short_video	383640825	similar	0	3	11399
short_video	387111664	transfer	0	9	23691
short_video	387111664	similar	0	10	56679
short_video	383156705	transfer	0	9	13020
short_video	383156705	similar	0	2	5030
short_video	392632234	transfer	0	9	33787
short_video	392632234	similar	0	22	9041
short_video	384369854	transfer	0	9	14663
short_video	384369854	similar	0	5	123266
short_video	384529484	transfer	1	7	2378
short_video	384529484	similar	0	6	4740
short_video	383164874	transfer	0	8	10735
short_video	383164874	similar	1	9	13901
short_video	382867414	transfer	1	7	4434
short_video	382867414	similar	0	12	12539
short_video	382583494	transfer	0	8	62625
short_video	383814534	transfer	0	8	57716
short_video	383814534	similar	0	3	3086
short_video	382583494	similar	1	9	38582
short_video	386483355	transfer	0	10	16176
short_video	386483355	similar	0	7	1280
short_video	381478454	transfer	1	7	38731
short_video	381478454	similar	1	9	30220
short_video	386603705	transfer	0	8	3784
short_video	386603705	similar	0	8	3510
short_video	383655285	transfer	1	7	21650
short_video	383655285	similar	1	9	17716
short_video	382126655	transfer	0	8	7235
short_video	382126655	similar	0	6	2344
short_video	382153645	transfer	0	8	6849
short_video	382153645	similar	0	10	21913
short_video	382971665	transfer	1	7	10379
short_video	382971665	similar	1	9	8875
short_video	383176275	transfer	1	7	24398
short_video	384413065	transfer	0	9	2336
short_video	384413065	similar	0	8	1808
short_video	383240244	transfer	0	8	4026
short_video	387329704	transfer	0	8	6177
short_video	387329704	similar	0	8	1635
short_video	383240244	similar	1	9	94324
short_video	385544355	transfer	0	8	40297
short_video	385544355	similar	1	9	24535
short_video	385916614	transfer	1	7	10004
short_video	385916614	similar	1	9	25080
short_video	384688085	transfer	0	8	3244
short_video	384688085	similar	0	2	16568
short_video	382621325	transfer	0	8	9924
short_video	382621325	similar	0	7	2974
short_video	381602224	transfer	0	8	9289
short_video	382035505	transfer	1	7	2523
short_video	381602224	similar	1	9	22332
short_video	382035505	similar	1	9	7957
short_video	381945634	transfer	0	8	2935
short_video	381945634	similar	0	8	2009
short_video	381565264	transfer	0	8	12003
short_video	381565264	similar	1	9	33855
short_video	381641845	transfer	0	8	5041
short_video	381641845	similar	0	10	3940
short_video	385528824	transfer	0	6	30877
short_video	385528824	similar	0	8	20651
short_video	342271495	transfer	0	8	5046
short_video	342271495	similar	0	10	9296
short_video	381809235	transfer	0	9	14695
short_video	384542644	transfer	0	8	9195
short_video	381809235	similar	0	10	16111
short_video	384542644	similar	1	9	27878
short_video	382660294	transfer	0	8	30658
short_video	382660294	similar	0	6	3569
short_video	384769214	transfer	0	8	6507
short_video	384769214	similar	1	9	14518
short_video	385326804	transfer	0	8	21731
short_video	382506575	transfer	0	8	22584
short_video	382506575	similar	0	5	8144
short_video	385326804	similar	0	10	29845
short_video	381896225	transfer	0	8	4231
short_video	381896225	similar	0	5	2359
short_video	381660175	transfer	0	8	2820
short_video	382478125	transfer	0	8	10668
short_video	381660175	similar	0	10	18005
short_video	382478125	similar	0	1	27238
short_video	382520034	transfer	0	6	17917
short_video	382520034	similar	0	2	3376
short_video	381866965	transfer	0	8	7261
short_video	381866965	similar	0	2	2740
short_video	384634605	transfer	1	7	10925
short_video	384634605	similar	1	9	16473
short_video	381588065	transfer	1	7	13852
short_video	381588065	similar	0	6	30623
short_video	388942535	transfer	0	8	4276
short_video	388942535	similar	0	6	1668
short_video	388513684	transfer	1	7	8912
short_video	391772195	transfer	0	8	19353
short_video	388513684	similar	1	9	13014
short_video	391772195	similar	0	1	5880
short_video	385726654	transfer	0	9	14500
short_video	385726654	similar	1	9	14449
short_video	382468734	transfer	0	8	12439
short_video	382468734	similar	0	3	9560
short_video	387509945	transfer	1	7	11114
short_video	387509945	similar	1	9	18130
short_video	383756044	transfer	0	3	6050
short_video	383756044	similar	0	3	3787
short_video	385862454	transfer	1	7	4428
short_video	385862454	similar	0	5	5272
short_video	387191494	transfer	0	8	9447
short_video	387191494	similar	0	8	2406
short_video	383657055	transfer	0	8	5206
short_video	385053634	transfer	0	3	5426
short_video	383657055	similar	0	10	20466
short_video	381880314	transfer	0	8	3394
short_video	385053634	similar	0	11	21548
short_video	381880314	similar	0	6	7682
short_video	390272414	transfer	1	7	22036
short_video	381482875	transfer	0	8	25100
short_video	390272414	similar	1	9	22794
short_video	381482875	similar	0	10	36949
short_video	381737724	transfer	1	7	17888
short_video	381737724	similar	1	9	12007
short_video	383130234	transfer	0	8	4462
short_video	383130234	similar	0	5	3011
short_video	383287514	transfer	0	8	2211
short_video	383287514	similar	0	2	4208
short_video	384948844	transfer	0	9	29996
short_video	384948844	similar	0	10	14630
short_video	383858704	transfer	1	7	5396
short_video	383858704	similar	0	5	4913
short_video	384948145	transfer	1	7	14260
short_video	384948145	similar	1	9	35496
short_video	383244214	transfer	0	8	2935
short_video	383244214	similar	1	9	11731
short_video	385707884	transfer	0	8	3970
short_video	385707884	similar	0	6	3802
short_video	382090575	transfer	0	8	2249
short_video	382090575	similar	1	9	20362
short_video	381633444	transfer	1	7	20038
short_video	381633444	similar	0	3	13478
short_video	388427995	transfer	1	7	17709
short_video	388427995	similar	1	9	22725
short_video	383351164	transfer	1	7	19848
short_video	383351164	similar	1	9	22880
short_video	383083524	transfer	0	8	8970
short_video	383083524	similar	0	4	12364
short_video	382485954	transfer	1	7	5205
short_video	383751284	transfer	0	9	16171
short_video	383751284	similar	0	8	3069
short_video	382485954	similar	0	7	26277
short_video	383554154	transfer	0	1	25068
short_video	383554154	similar	0	8	2062
short_video	385575094	transfer	0	8	27204
short_video	385575094	similar	0	7	19674
short_video	382460395	transfer	0	8	18485
short_video	384487715	transfer	0	8	13277
short_video	384487715	similar	0	6	11443
short_video	382460395	similar	0	1	23596
short_video	386271325	transfer	1	7	9521
short_video	386271325	similar	1	9	8987
short_video	389644725	transfer	1	7	14939
short_video	389644725	similar	0	3	11505
short_video	388807484	transfer	1	7	29541
short_video	388807484	similar	1	9	38609
short_video	382092024	transfer	0	8	3257
short_video	382092024	similar	0	6	4938
short_video	381927735	transfer	0	8	29255
short_video	381927735	similar	0	10	30516
short_video	392325705	transfer	0	8	15081
short_video	392325705	similar	0	6	19445
short_video	386612734	transfer	1	7	5076
short_video	386612734	similar	0	15	8041
short_video	381711534	transfer	0	9	48035
short_video	381711534	similar	0	10	9678
short_video	390535275	transfer	1	7	6924
short_video	390535275	similar	0	8	48452
short_video	386043595	transfer	0	8	3289
short_video	386043595	similar	0	1	10811
short_video	381864744	transfer	0	8	11448
short_video	381864744	similar	0	10	22913
short_video	381743744	transfer	0	8	16241
short_video	382219055	transfer	1	7	2359
short_video	381743744	similar	1	9	6312
short_video	383822285	transfer	0	8	3639
short_video	381667585	transfer	1	7	35663
short_video	381667585	similar	1	9	33951
short_video	382219055	similar	1	9	61850
short_video	391180175	transfer	0	9	15338
short_video	391180175	similar	0	8	11967
short_video	383635775	transfer	1	7	13815
short_video	383635775	similar	1	9	22513
short_video	388506084	transfer	0	8	4427
short_video	385002414	transfer	0	8	6877
short_video	383603225	transfer	0	2	17199
short_video	385002414	similar	0	8	2536
short_video	386966015	transfer	0	8	5143
short_video	386966015	similar	0	10	15905
short_video	383603225	similar	0	5	27311
short_video	383465465	transfer	1	7	16385
short_video	383465465	similar	1	9	18684
short_video	385660834	transfer	1	7	16323
short_video	385660834	similar	1	9	17251
short_video	387960985	transfer	1	7	25644
short_video	387960985	similar	0	3	10325
short_video	385873475	transfer	1	7	4133
short_video	385873475	similar	0	10	19058
short_video	391444565	transfer	0	8	11139
short_video	391444565	similar	0	7	9281
short_video	388072964	transfer	0	0	14285
short_video	388072964	similar	0	3	11021
short_video	382564324	transfer	0	35	13109
short_video	382564324	similar	0	5	6601
short_video	382920995	transfer	0	8	2233
short_video	382920995	similar	0	3	4004
short_video	381779074	transfer	1	7	28947
short_video	381779074	similar	0	.	30536
short_video	381525764	transfer	0	12	11740
short_video	381525764	similar	0	19	6442
short_video	385456734	transfer	0	8	8296
short_video	389434425	transfer	1	7	6492
short_video	385456734	similar	0	10	15556
short_video	389434425	similar	0	4	12711
short_video	382642295	transfer	0	8	16567
short_video	382642295	similar	0	3	4908
short_video	381355634	transfer	1	7	5057
short_video	381355634	similar	0	5	2844
short_video	391421825	transfer	1	7	9437
short_video	391421825	similar	0	3	8629
short_video	381942865	transfer	0	8	5699
short_video	383098684	transfer	0	8	3189
short_video	381942865	similar	0	5	6416
short_video	383098684	similar	0	4	3099
short_video	383625334	transfer	0	8	3447
short_video	383625334	similar	0	3	4247
short_video	383189414	transfer	0	8	13572
short_video	383189414	similar	1	9	15598
short_video	383765184	transfer	0	8	2992
short_video	383765184	similar	1	9	1952
short_video	383434984	transfer	1	7	11819
short_video	381242995	transfer	0	8	13392
short_video	381242995	similar	0	3	5340
short_video	383434984	similar	1	9	26506
short_video	382464125	transfer	0	9	21996
short_video	383073205	transfer	1	7	24435
short_video	382464125	similar	1	9	40873
short_video	383610384	transfer	0	9	6135
short_video	383073205	similar	1	9	45607
short_video	383610384	similar	0	4	6575
short_video	389623104	transfer	0	8	5359
short_video	389623104	similar	0	6	9284
short_video	385515674	transfer	0	8	6033
short_video	385515674	similar	1	9	5049
short_video	384989424	transfer	1	7	3494
short_video	383476114	transfer	1	7	51121
short_video	384989424	similar	0	10	17684
short_video	385068725	transfer	0	8	2809
short_video	383476114	similar	1	9	55271
short_video	375067375	transfer	0	8	5103
short_video	375067375	similar	0	6	10643
short_video	382759795	transfer	0	9	18581
short_video	382759795	similar	0	3	2529
short_video	385758194	transfer	1	7	26760
short_video	381599904	transfer	0	8	27362
short_video	385758194	similar	0	10	38075
short_video	381599904	similar	0	11	58168
short_video	383039954	transfer	0	9	9560
short_video	383039954	similar	1	9	7023
short_video	384559264	transfer	0	8	30098
short_video	383429655	transfer	1	7	10009
short_video	384559264	similar	1	9	14064
short_video	381746105	transfer	1	7	16562
short_video	382357335	transfer	0	8	8919
short_video	383429655	similar	0	10	15984
short_video	382357335	similar	0	3	4939
short_video	381746105	similar	1	9	15243
short_video	382583354	transfer	0	8	5646
short_video	382583354	similar	0	988	3367
short_video	382034624	transfer	1	7	8993
short_video	385776555	transfer	0	8	3182
short_video	382034624	similar	1	9	16756
short_video	385776555	similar	0	10	39629
short_video	382555135	transfer	1	7	8403
short_video	382555135	similar	0	6	6702
short_video	373610235	transfer	0	10	20171
short_video	373610235	similar	0	1	13265
short_video	389528654	transfer	0	8	7731
short_video	389528654	similar	0	10	7875
short_video	382960944	transfer	0	8	11154
short_video	383711384	transfer	0	8	3330
short_video	383711384	similar	0	895	2969
short_video	390255685	transfer	1	7	4071
short_video	383489584	transfer	1	7	3625
short_video	383489584	similar	0	6	26660
short_video	381915675	transfer	0	8	2555
short_video	381915675	similar	0	8	4574
short_video	390255685	similar	1	9	32917
short_video	382062375	transfer	1	7	3665
short_video	386313615	transfer	1	7	78812
short_video	382062375	similar	0	10	37959
short_video	386313615	similar	0	7	59118
